,No.,request,response
0,800,0,0.1362
1,242,0,0.3831
2,559,0,0.5687
3,998,1,0.5023
4,920,0,0.9539
5,138,1,0.5611
6,74,0,0.4957
7,260,0,0.5695
8,349,0,0.1533
9,801,0,0.063
10,939,0,0.8492
11,977,0,0.9156
12,768,0,0.9687
13,752,0,0.6739
14,473,0,0.1921
15,563,0,0.4181
16,996,0,0.5179
17,302,0,0.8083
18,932,0,0.9209
19,341,0,0.9502
20,467,0,0.8184
21,571,1,0.3513
22,460,0,0.1404
23,851,0,0.4856
24,653,0,0.4954
25,429,0,0.3858
26,411,0,0.8597
27,306,0,0.238
28,119,0,0.8307
29,525,0,0.7926
30,775,0,0.9229
31,379,0,0.9743
32,799,0,0.2121
33,562,0,0.886
34,745,1,0.7129
35,488,0,0.2332
36,461,0,0.9075
37,508,1,0.4599
38,916,0,0.7762
39,865,0,0.3575
40,433,0,0.6773
41,675,0,0.7537
42,244,0,0.6432
43,11,0,0.1475
44,416,0,0.5236
45,107,0,0.6979
46,749,0,0.6727
47,793,1,0.3165
48,748,1,0.6249
49,464,0,0.6564
50,734,0,0.8938
51,535,0,0.5698
52,123,1,0.643
53,825,0,0.4921
54,798,0,0.286
55,66,0,0.3074
56,350,0,0.1048
57,519,1,0.5953
58,585,0,0.3985
59,339,0,0.0685
60,596,1,0.7403
61,660,0,0.6974
62,65,0,0.5869
63,517,0,0.1038
64,833,0,0.2465
65,792,0,0.8608
66,248,0,0.6551
67,962,1,0.5557
68,541,0,0.0573
69,16,0,0.6348
70,406,1,0.7053
71,717,0,0.4816
72,305,0,0.7969
73,380,0,0.8292
74,98,1,0.5325
75,506,0,0.2629
76,791,0,0.0456
77,636,1,0.8118
78,770,1,0.581
79,257,0,0.821
80,128,0,0.8266
81,740,0,0.7088
82,285,1,0.6359
83,897,0,0.7979
84,384,0,0.7118
85,395,1,0.7222
86,225,0,0.404
87,449,0,0.0139
88,888,0,0.1691
89,316,1,0.8497
90,884,0,0.7168
91,493,0,0.5099
92,536,0,0.2043
93,879,0,0.7141
94,746,1,0.4115
95,356,0,0.766
96,890,0,0.4143
97,294,0,0.6128
98,581,0,0.9857
99,15,0,0.0597
100,589,1,0.9099
101,106,0,0.377
102,912,0,0.723
103,64,1,0.6926
104,46,0,0.0644
105,113,1,0.7905
106,82,1,0.4137
107,502,1,0.4457
108,974,0,0.6998
109,103,0,0.5313
110,127,0,0.1496
111,580,0,0.3046
112,730,0,0.7614
113,739,0,0.2196
114,692,0,0.6249
115,28,1,0.6088
116,781,0,0.9403
117,626,1,0.5073
118,266,0,0.6186
119,171,1,0.9151
120,441,0,0.5546
121,859,1,0.3447
122,938,0,0.1523
123,782,1,0.3453
124,760,0,0.7401
125,297,0,0.8855
126,229,1,0.7009
127,155,0,0.6382
128,759,0,0.4046
129,889,0,0.9566
130,348,0,0.7496
131,352,0,0.7776
132,809,0,0.4099
133,48,0,0.3731
134,903,0,0.0643
135,497,0,0.8112
136,690,1,0.5098
137,408,0,0.7059
138,545,0,0.3642
139,186,1,0.8065
140,984,0,0.1366
141,823,0,0.2158
142,995,0,0.3831
143,158,0,0.8778
144,469,1,0.4988
145,425,0,0.284
146,137,0,0.6046
147,205,0,0.661
148,930,0,0.7211
149,227,0,0.4578
150,418,0,0.3016
151,980,0,0.4547
152,197,1,0.8437
153,434,0,0.5084
154,32,1,0.782
155,140,0,0.3273
156,360,0,0.0262
157,822,1,0.7093
158,683,0,0.3022
159,988,0,0.6043
160,36,0,0.582
161,400,0,0.955
162,245,0,0.5474
163,614,0,0.6953
164,603,1,0.4665
165,743,0,0.0313
166,238,1,0.3556
167,583,0,0.8339
168,766,0,0.3621
169,805,0,0.4235
170,982,0,0.8348
171,742,0,0.7597
172,751,0,0.261
173,875,0,0.9797
174,807,0,0.7068
175,773,1,0.1738
176,203,0,0.2464
177,251,0,0.0658
178,509,1,0.4283
179,991,0,0.8787
180,489,0,0.5191
181,564,1,0.7722
182,237,0,0.427
183,885,0,0.7425
184,247,0,0.7573
185,485,0,0.5398
186,534,0,0.8919
187,481,0,0.7347
188,957,1,0.4662
189,495,0,0.6515
190,780,1,0.5997
191,73,0,0.348
192,178,0,0.1271
193,35,0,0.8455
194,893,0,0.8817
195,578,0,0.9626
196,168,0,0.5696
197,487,0,0.7986
198,767,0,0.4503
199,672,0,0.302
200,475,0,0.5913
201,944,0,0.5604
202,703,0,0.4758
203,276,0,0.63
204,789,0,0.6809
205,880,0,0.4779
206,511,0,0.0414
207,486,0,0.2892
208,574,0,0.9423
209,569,1,0.9655
210,925,0,0.9063
211,61,1,0.8166
212,829,1,0.7081
213,832,0,0.0656
214,444,0,0.5497
215,355,0,0.7906
216,325,0,0.9864
217,616,0,0.3464
218,941,0,0.0604
219,579,0,0.926
220,608,0,0.691
221,900,1,0.8022
222,849,0,0.6628
223,86,1,0.4223
224,813,0,0.9464
225,157,0,0.8625
226,710,0,0.1807
227,820,0,0.7992
228,886,0,0.4844
229,29,0,0.5533
230,784,0,0.4524
231,694,1,0.8637
232,261,0,0.9877
233,572,0,0.4568
234,483,1,0.7322
235,292,0,0.8495
236,283,0,0.8806
237,381,1,0.3692
238,976,0,0.0909
239,860,0,0.8223
240,947,0,0.932
241,733,1,0.882
242,468,0,0.7254
243,232,0,0.0569
244,769,0,0.7107
245,310,0,0.59
246,618,0,0.885
247,117,0,0.6033
248,584,0,0.4445
249,239,1,0.4261
250,854,0,0.0731
251,531,0,0.7208
252,537,0,0.5832
253,756,1,0.4693
254,33,0,0.3622
255,622,0,0.9831
256,330,1,0.9762
257,372,1,0.6798
258,946,0,0.251
259,940,1,0.3194
260,259,0,0.9254
261,270,0,0.8974
262,676,0,0.311
263,24,0,0.0747
264,850,1,0.5699
265,105,0,0.5651
266,802,0,0.5578
267,109,1,0.5525
268,90,0,0.8496
269,594,0,0.8553
270,627,0,0.8096
271,60,0,0.0745
272,222,0,0.0208
273,704,1,0.5486
274,167,0,0.8075
275,332,0,0.7217
276,404,0,0.791
277,111,0,0.9367
278,989,0,0.2646
279,590,0,0.6882
280,188,0,0.3464
281,607,0,0.4702
282,515,0,0.6947
283,557,0,0.3526
284,402,0,0.0931
285,6,0,0.6079
286,826,1,0.587
287,556,0,0.4717
288,605,0,0.1811
289,874,0,0.3826
290,629,0,0.7607
291,948,0,0.5256
292,521,0,0.0748
293,960,0,0.0987
294,727,1,0.2613
295,110,0,0.3603
296,899,0,0.4876
297,40,0,0.5847
298,358,0,0.6152
299,399,1,0.6298
300,818,1,0.3406
301,345,0,0.9314
302,552,0,0.6872
303,417,0,0.0582
304,737,0,0.9648
305,882,1,0.981
306,761,0,0.4889
307,671,0,0.7041
308,642,0,0.3758
309,881,0,0.275
310,69,0,0.0852
311,678,0,0.7248
312,57,0,0.3212
313,9,0,0.73
314,606,0,0.0727
315,42,0,0.5963
316,455,0,0.4271
317,353,0,0.251
318,650,1,0.9972
319,152,0,0.5546
320,915,0,0.4218
