,No.,request,response
0,800,0,0.1362
1,242,0,0.3831
2,559,0,0.5687
3,998,1,0.5023
4,920,0,0.9539
5,138,0,0.5611
6,74,0,0.4957
7,260,0,0.5695
8,349,0,0.1533
9,801,0,0.063
10,939,0,0.8492
11,977,0,0.9156
12,768,0,0.9687
13,752,0,0.6739
14,473,0,0.1921
15,563,0,0.4181
16,996,0,0.5179
17,302,0,0.8083
18,932,0,0.9209
19,341,1,0.9502
20,467,0,0.8184
21,571,1,0.3513
22,460,0,0.1404
23,851,1,0.4856
24,653,0,0.4954
25,429,1,0.3858
26,411,0,0.8597
27,306,0,0.238
28,119,0,0.8307
29,525,0,0.7926
30,775,1,0.9229
31,379,0,0.9743
32,799,0,0.2121
33,562,0,0.886
34,745,1,0.7129
35,488,0,0.2332
36,461,1,0.9075
37,508,1,0.4599
38,916,0,0.7762
39,865,0,0.3575
40,433,0,0.6773
41,675,0,0.7537
42,764,0,0.3769
43,244,0,0.6432
44,11,0,0.1475
45,416,0,0.5236
46,107,0,0.6979
47,749,0,0.6727
48,793,0,0.3165
49,748,1,0.6249
50,464,0,0.6564
51,734,0,0.8938
52,535,0,0.5698
53,123,0,0.643
54,825,0,0.4921
55,798,0,0.286
56,66,0,0.3074
57,350,0,0.1048
58,519,0,0.5953
59,585,1,0.3985
60,339,0,0.0685
61,596,0,0.7403
62,660,0,0.6974
63,65,1,0.5869
64,517,0,0.1038
65,833,0,0.2465
66,68,0,0.0371
67,792,0,0.8608
68,248,0,0.6551
69,962,0,0.5557
70,541,0,0.0573
71,16,0,0.6348
72,406,1,0.7053
73,717,0,0.4816
74,305,0,0.7969
75,380,1,0.8292
76,98,1,0.5325
77,506,0,0.2629
78,791,0,0.0456
79,636,1,0.8118
80,770,0,0.581
81,257,0,0.821
82,128,0,0.8266
83,740,0,0.7088
84,285,1,0.6359
85,897,0,0.7979
86,384,0,0.7118
87,395,0,0.7222
88,225,0,0.404
89,449,0,0.0139
90,888,0,0.1691
91,316,0,0.8497
92,613,0,0.2724
93,884,0,0.7168
94,493,0,0.5099
95,536,0,0.2043
96,879,0,0.7141
97,746,0,0.4115
98,356,0,0.766
99,890,0,0.4143
100,294,0,0.6128
101,581,0,0.9857
102,15,0,0.0597
103,589,0,0.9099
104,106,0,0.377
105,912,0,0.723
106,64,1,0.6926
107,46,0,0.0644
108,113,1,0.7905
109,82,0,0.4137
110,502,0,0.4457
111,974,0,0.6998
112,103,0,0.5313
113,127,0,0.1496
114,580,0,0.3046
115,730,1,0.7614
116,739,0,0.2196
117,692,0,0.6249
118,28,1,0.6088
119,781,0,0.9403
120,626,0,0.5073
121,266,0,0.6186
122,126,0,0.7202
123,171,0,0.9151
124,441,0,0.5546
125,859,0,0.3447
126,938,0,0.1523
127,782,0,0.3453
128,760,0,0.7401
129,297,0,0.8855
130,229,0,0.7009
131,155,0,0.6382
132,759,0,0.4046
133,889,0,0.9566
134,348,0,0.7496
135,352,0,0.7776
136,809,0,0.4099
137,48,0,0.3731
138,821,0,0.3718
139,903,0,0.0643
140,497,0,0.8112
141,690,0,0.5098
142,408,0,0.7059
143,545,0,0.3642
144,186,0,0.8065
145,984,0,0.1366
146,823,0,0.2158
147,995,0,0.3831
148,158,0,0.8778
149,469,0,0.4988
150,425,1,0.284
151,137,0,0.6046
152,205,0,0.661
153,930,0,0.7211
154,227,0,0.4578
155,418,0,0.3016
156,980,0,0.4547
157,197,0,0.8437
158,434,0,0.5084
159,32,0,0.782
160,140,0,0.3273
161,360,0,0.0262
162,822,0,0.7093
163,926,1,0.2706
164,683,0,0.3022
165,988,1,0.6043
166,36,0,0.582
167,400,0,0.955
168,245,0,0.5474
169,614,1,0.6953
170,603,0,0.4665
171,743,0,0.0313
172,238,1,0.3556
173,583,0,0.8339
174,766,1,0.3621
175,420,0,0.1135
176,805,0,0.4235
177,25,1,0.0658
178,982,1,0.8348
179,742,0,0.7597
180,751,0,0.261
181,679,0,0.1975
182,875,0,0.9797
183,807,0,0.7068
184,773,0,0.1738
185,203,0,0.2464
186,241,0,0.4661
187,251,0,0.0658
188,509,0,0.4283
189,991,1,0.8787
190,489,0,0.5191
191,564,0,0.7722
192,237,0,0.427
193,885,0,0.7425
194,247,0,0.7573
195,485,0,0.5398
196,534,1,0.8919
197,481,1,0.7347
198,957,0,0.4662
199,495,0,0.6515
200,780,1,0.5997
201,73,0,0.348
202,178,0,0.1271
203,35,0,0.8455
204,893,0,0.8817
205,578,0,0.9626
206,168,0,0.5696
207,487,0,0.7986
208,828,0,0.2399
209,767,0,0.4503
210,672,0,0.302
211,475,0,0.5913
212,944,1,0.5604
213,703,0,0.4758
214,276,1,0.63
215,789,0,0.6809
216,880,0,0.4779
217,511,0,0.0414
218,486,0,0.2892
219,574,0,0.9423
220,569,0,0.9655
221,925,0,0.9063
222,640,0,0.3482
223,61,0,0.8166
224,829,0,0.7081
225,832,0,0.0656
226,444,0,0.5497
227,355,0,0.7906
228,325,0,0.9864
229,616,0,0.3464
230,941,0,0.0604
231,579,0,0.926
232,608,0,0.691
233,900,1,0.8022
234,849,0,0.6628
235,86,0,0.4223
236,813,0,0.9464
237,157,0,0.8625
238,710,0,0.1807
239,820,0,0.7992
240,886,1,0.4844
241,29,0,0.5533
242,784,1,0.4524
243,694,1,0.8637
244,261,0,0.9877
245,572,0,0.4568
246,483,0,0.7322
247,292,1,0.8495
248,283,0,0.8806
249,381,1,0.3692
250,976,0,0.0909
251,860,1,0.8223
252,947,0,0.932
253,733,0,0.882
254,468,0,0.7254
255,232,0,0.0569
256,769,0,0.7107
257,310,0,0.59
258,498,0,0.2198
259,618,0,0.885
260,117,0,0.6033
261,919,0,0.3633
262,584,1,0.4445
263,239,1,0.4261
264,854,0,0.0731
265,531,1,0.7208
266,537,0,0.5832
267,756,0,0.4693
268,33,0,0.3622
269,622,0,0.9831
270,330,0,0.9762
271,372,1,0.6798
272,946,0,0.251
273,940,1,0.3194
274,259,0,0.9254
275,270,1,0.8974
276,676,0,0.311
277,24,0,0.0747
278,850,1,0.5699
279,105,0,0.5651
280,802,1,0.5578
281,109,1,0.5525
282,90,0,0.8496
283,594,1,0.8553
284,627,1,0.8096
285,60,0,0.0745
286,222,0,0.0208
287,704,1,0.5486
288,167,1,0.8075
289,332,0,0.7217
290,696,0,0.0474
291,404,0,0.791
292,111,1,0.9367
293,645,0,0.4882
294,989,0,0.2646
295,590,0,0.6882
296,188,0,0.3464
297,607,0,0.4702
298,515,0,0.6947
299,557,0,0.3526
300,77,0,0.1779
301,402,0,0.0931
302,6,0,0.6079
303,826,1,0.587
304,556,0,0.4717
305,605,0,0.1811
306,874,0,0.3826
307,629,0,0.7607
308,948,0,0.5256
309,521,0,0.0748
310,219,0,0.5795
311,960,0,0.0987
312,727,0,0.2613
313,110,0,0.3603
314,907,0,0.182
315,899,0,0.4876
316,40,0,0.5847
317,358,0,0.6152
318,399,0,0.6298
319,818,1,0.3406
