,No.,request,response
0,559,0,0.5687
1,998,1,0.5023
2,920,1,0.9539
3,138,0,0.5611
4,939,1,0.8492
5,977,0,0.9156
6,768,0,0.9687
7,752,0,0.6739
8,563,0,0.4181
9,996,1,0.5179
10,302,0,0.8083
11,932,1,0.9209
12,341,0,0.9502
13,467,1,0.8184
14,851,0,0.4856
15,653,0,0.4954
16,429,1,0.3858
17,411,0,0.8597
18,119,0,0.8307
19,525,1,0.7926
20,775,1,0.9229
21,379,0,0.9743
22,562,0,0.886
23,745,1,0.7129
24,461,0,0.9075
25,508,0,0.4599
26,916,0,0.7762
27,433,0,0.6773
28,675,0,0.7537
29,244,0,0.6432
30,107,0,0.6979
31,749,0,0.6727
32,748,0,0.6249
33,464,1,0.6564
34,734,0,0.8938
35,535,0,0.5698
36,123,0,0.643
37,825,0,0.4921
38,519,0,0.5953
39,585,0,0.3985
40,596,0,0.7403
41,660,1,0.6974
42,65,1,0.5869
43,792,0,0.8608
44,962,0,0.5557
45,16,1,0.6348
46,406,0,0.7053
47,717,0,0.4816
48,305,1,0.7969
49,380,1,0.8292
50,98,0,0.5325
51,636,0,0.8118
52,770,0,0.581
53,257,0,0.821
54,128,0,0.8266
55,740,0,0.7088
56,285,0,0.6359
57,897,0,0.7979
58,384,0,0.7118
59,395,0,0.7222
60,316,0,0.8497
61,884,0,0.7168
62,493,0,0.5099
63,879,1,0.7141
64,746,0,0.4115
65,890,1,0.4143
66,581,0,0.9857
67,589,1,0.9099
68,912,0,0.723
69,64,1,0.6926
70,113,1,0.7905
71,82,0,0.4137
72,502,0,0.4457
73,974,0,0.6998
74,730,0,0.7614
75,692,0,0.6249
76,28,0,0.6088
77,781,0,0.9403
78,626,0,0.5073
79,171,0,0.9151
80,760,0,0.7401
81,297,0,0.8855
82,229,0,0.7009
83,155,0,0.6382
84,889,0,0.9566
85,348,0,0.7496
86,352,1,0.7776
87,809,0,0.4099
88,497,0,0.8112
89,690,0,0.5098
90,408,1,0.7059
91,545,1,0.3642
92,186,0,0.8065
93,158,0,0.8778
94,469,0,0.4988
95,137,0,0.6046
96,205,1,0.661
97,930,0,0.7211
98,227,0,0.4578
99,980,0,0.4547
100,197,0,0.8437
101,434,0,0.5084
102,32,1,0.782
103,822,1,0.7093
104,988,0,0.6043
105,36,0,0.582
106,400,0,0.955
107,245,0,0.5474
108,614,1,0.6953
109,603,0,0.4665
110,982,0,0.8348
111,742,1,0.7597
112,875,0,0.9797
113,807,0,0.7068
114,509,1,0.4283
115,991,0,0.8787
116,489,0,0.5191
117,564,0,0.7722
118,237,0,0.427
119,885,0,0.7425
120,247,0,0.7573
121,534,1,0.8919
122,481,1,0.7347
123,957,0,0.4662
124,495,0,0.6515
125,780,0,0.5997
126,35,0,0.8455
127,893,0,0.8817
128,578,0,0.9626
129,168,1,0.5696
130,487,0,0.7986
131,767,0,0.4503
132,475,0,0.5913
133,944,0,0.5604
134,703,0,0.4758
135,276,1,0.63
136,789,1,0.6809
137,880,0,0.4779
138,574,1,0.9423
139,569,0,0.9655
140,925,0,0.9063
141,61,0,0.8166
142,829,1,0.7081
143,444,1,0.5497
144,355,0,0.7906
145,325,0,0.9864
146,579,1,0.926
147,608,0,0.691
148,900,0,0.8022
149,849,0,0.6628
150,86,0,0.4223
151,813,0,0.9464
152,157,1,0.8625
153,820,1,0.7992
154,886,0,0.4844
155,784,0,0.4524
156,694,0,0.8637
157,261,0,0.9877
158,572,0,0.4568
159,292,0,0.8495
160,283,0,0.8806
161,860,0,0.8223
162,947,0,0.932
163,733,0,0.882
164,468,0,0.7254
165,769,0,0.7107
166,310,1,0.59
167,618,0,0.885
168,117,1,0.6033
169,584,1,0.4445
170,239,0,0.4261
171,531,0,0.7208
172,537,0,0.5832
173,756,0,0.4693
174,622,0,0.9831
175,330,0,0.9762
176,372,0,0.6798
177,259,0,0.9254
178,270,0,0.8974
179,850,0,0.5699
180,105,0,0.5651
181,802,0,0.5578
182,109,0,0.5525
183,90,0,0.8496
184,594,1,0.8553
185,627,0,0.8096
186,704,1,0.5486
187,167,1,0.8075
188,332,0,0.7217
189,404,0,0.791
190,111,1,0.9367
191,590,0,0.6882
192,515,0,0.6947
193,557,0,0.3526
194,6,0,0.6079
195,826,0,0.587
196,556,0,0.4717
197,629,0,0.7607
198,948,0,0.5256
199,110,0,0.3603
200,899,1,0.4876
201,40,0,0.5847
202,358,0,0.6152
203,399,0,0.6298
204,345,0,0.9314
205,552,0,0.6872
206,737,1,0.9648
207,882,0,0.981
208,761,1,0.4889
209,671,0,0.7041
210,678,0,0.7248
211,9,0,0.73
212,455,0,0.4271
213,650,0,0.9972
214,152,0,0.5546
215,915,0,0.4218
216,382,0,0.4692
217,192,0,0.9362
218,282,0,0.7649
219,936,0,0.7079
220,340,0,0.7731
221,706,0,0.9455
222,668,0,0.7659
223,95,0,0.5057
224,300,0,0.8775
225,4,0,0.9981
226,367,1,0.7309
227,896,1,0.5507
228,714,0,0.934
229,0,1,0.9713
230,26,0,0.4161
231,970,0,0.9411
232,644,0,0.5689
233,909,0,0.8083
234,691,0,0.7782
235,924,0,0.8166
236,207,0,0.9799
237,398,0,0.9624
238,131,1,0.4672
239,647,0,0.6546
240,576,0,0.4629
241,479,0,0.7141
242,212,0,0.8393
243,120,0,0.6779
244,776,0,0.8878
245,252,1,0.9419
246,662,0,0.8809
247,336,0,0.6981
248,610,0,0.8011
249,385,0,0.7882
250,542,0,0.5954
251,680,1,0.8254
252,868,0,0.9458
253,943,0,0.5923
254,914,0,0.7125
255,413,0,0.6735
256,221,0,0.436
257,383,1,0.5233
258,777,0,0.9462
259,654,0,0.715
260,253,1,0.9961
261,548,0,0.4298
262,115,0,0.6016
263,505,0,0.6568
264,543,0,0.4644
265,838,0,0.8281
266,162,0,0.562
267,198,0,0.6407
268,139,0,0.736
269,365,0,0.9412
270,45,0,0.4463
271,520,0,0.7641
272,664,0,0.9679
273,765,0,0.8006
274,615,0,0.3526
275,869,0,0.817
276,132,0,0.8331
277,12,0,0.9542
278,724,1,0.4664
279,700,0,0.7462
280,817,0,0.8018
281,953,0,0.9244
282,451,0,0.9946
283,693,1,0.7449
284,904,0,0.7373
285,43,1,0.6412
286,965,0,0.7425
287,796,0,0.7134
288,463,0,0.968
289,635,0,0.7944
290,757,1,0.4824
291,315,0,0.4717
292,442,1,0.9907
293,101,0,0.6511
294,193,0,0.7946
295,249,0,0.9757
296,423,0,0.8892
297,935,0,0.9728
298,436,1,0.9501
299,165,0,0.4841
300,723,1,0.4928
301,922,0,0.8714
302,231,0,0.555
303,298,1,0.5704
304,421,0,0.9188
305,847,1,0.5194
306,878,0,0.8939
307,303,0,0.8067
308,393,0,0.9615
309,522,1,0.39
310,269,0,0.4474
311,275,1,0.3712
312,591,0,0.4954
313,50,0,0.9071
314,621,0,0.8103
315,547,0,0.5641
316,549,1,0.3694
317,347,1,0.9124
318,70,1,0.9981
319,228,0,0.3759
320,763,0,0.895
321,30,0,0.9649
322,480,0,0.5379
323,699,0,0.5532
324,44,1,0.473
325,550,1,0.6131
326,997,0,0.9451
327,183,0,0.7888
328,609,1,0.9858
329,392,0,0.4712
330,38,0,0.9784
331,718,0,0.8468
332,130,0,0.5449
333,194,0,0.8325
334,191,0,0.3592
335,986,1,0.5055
336,246,0,0.4768
337,713,0,0.5988
338,129,0,0.752
339,540,0,0.8316
340,172,1,0.6145
341,871,0,0.5097
342,701,1,0.4927
343,428,0,0.8035
344,7,1,0.6336
345,708,0,0.7477
346,185,0,0.844
347,588,1,0.7556
348,892,0,0.9638
349,856,0,0.5305
350,788,1,0.4604
351,182,0,0.4933
352,973,1,0.9247
353,19,1,0.4667
354,153,0,0.8555
355,415,1,0.7226
356,271,0,0.5039
357,758,0,0.6996
358,794,0,0.9085
359,250,0,0.7761
360,377,0,0.8849
361,937,1,0.9868
362,728,0,0.4243
363,656,0,0.6431
364,125,0,0.3573
365,145,0,0.6075
366,994,0,0.8253
367,931,0,0.9152
368,23,0,0.6451
369,440,0,0.7158
370,711,0,0.5826
371,619,1,0.4282
372,214,1,0.3896
373,620,0,0.7576
374,448,1,0.916
375,523,0,0.3752
376,814,0,0.5057
377,670,1,0.9588
378,684,1,0.7538
379,681,0,0.8682
380,966,0,0.6727
381,908,0,0.6529
382,836,0,0.4617
383,279,0,0.6226
384,507,1,0.5044
385,934,1,0.9775
386,719,0,0.9374
387,200,0,0.5232
388,959,0,0.7042
389,414,0,0.6707
390,846,0,0.8462
391,674,0,0.4077
392,412,1,0.8301
393,389,0,0.9127
394,202,0,0.8461
395,59,0,0.9039
396,913,0,0.5826
397,394,1,0.5207
398,999,0,0.5856
399,92,0,0.72
400,314,0,0.4839
401,655,0,0.6275
402,409,1,0.4541
403,790,0,0.5603
404,376,1,0.5634
405,883,1,0.9678
406,329,0,0.6813
407,686,0,0.9449
408,169,0,0.6825
409,63,0,0.9824
410,985,1,0.6084
411,52,0,0.7413
412,632,0,0.4853
413,806,0,0.4968
414,858,0,0.7711
415,862,0,0.9343
416,819,0,0.4901
417,835,0,0.8165
418,374,0,0.3666
419,587,1,0.3653
420,786,0,0.3875
421,22,1,0.5813
422,343,0,0.8376
423,513,1,0.5577
424,501,0,0.9698
425,663,0,0.7887
426,181,0,0.8428
427,187,0,0.8829
428,771,1,0.868
