,No.,request,response
0,242,1,0.3831
1,559,0,0.5687
2,998,0,0.5023
3,920,0,0.9539
4,138,1,0.5611
5,74,0,0.4957
6,260,0,0.5695
7,349,0,0.1533
8,939,0,0.8492
9,977,0,0.9156
10,768,0,0.9687
11,752,0,0.6739
12,473,0,0.1921
13,563,0,0.4181
14,996,0,0.5179
15,302,0,0.8083
16,932,0,0.9209
17,341,1,0.9502
18,467,0,0.8184
19,571,1,0.3513
20,851,0,0.4856
21,653,0,0.4954
22,429,0,0.3858
23,411,0,0.8597
24,306,0,0.238
25,119,0,0.8307
26,525,0,0.7926
27,775,0,0.9229
28,379,0,0.9743
29,799,0,0.2121
30,562,0,0.886
31,745,0,0.7129
32,461,1,0.9075
33,508,0,0.4599
34,916,0,0.7762
35,433,0,0.6773
36,675,0,0.7537
37,244,0,0.6432
38,11,0,0.1475
39,107,1,0.6979
40,749,0,0.6727
41,793,1,0.3165
42,748,1,0.6249
43,464,0,0.6564
44,734,1,0.8938
45,535,0,0.5698
46,123,1,0.643
47,825,0,0.4921
48,350,0,0.1048
49,519,0,0.5953
50,585,1,0.3985
51,339,0,0.0685
52,596,1,0.7403
53,660,0,0.6974
54,65,0,0.5869
55,517,0,0.1038
56,833,0,0.2465
57,792,1,0.8608
58,962,1,0.5557
59,541,0,0.0573
60,16,0,0.6348
61,406,1,0.7053
62,717,0,0.4816
63,305,0,0.7969
64,380,0,0.8292
65,98,0,0.5325
66,506,0,0.2629
67,791,0,0.0456
68,636,0,0.8118
69,770,0,0.581
70,257,0,0.821
71,128,1,0.8266
72,740,0,0.7088
73,285,1,0.6359
74,897,0,0.7979
75,384,0,0.7118
76,395,0,0.7222
77,225,0,0.404
78,449,0,0.0139
79,316,1,0.8497
80,884,0,0.7168
81,493,1,0.5099
82,879,0,0.7141
83,746,0,0.4115
84,890,0,0.4143
85,294,0,0.6128
86,581,1,0.9857
87,15,0,0.0597
88,589,0,0.9099
89,106,0,0.377
90,912,0,0.723
91,64,0,0.6926
92,46,0,0.0644
93,113,1,0.7905
94,82,0,0.4137
95,502,0,0.4457
96,974,0,0.6998
97,580,0,0.3046
98,730,0,0.7614
99,739,0,0.2196
100,692,0,0.6249
101,28,0,0.6088
102,781,0,0.9403
103,626,1,0.5073
104,171,0,0.9151
105,441,0,0.5546
106,859,1,0.3447
107,782,0,0.3453
108,760,0,0.7401
109,297,0,0.8855
110,229,1,0.7009
111,155,0,0.6382
112,759,0,0.4046
113,889,0,0.9566
114,348,0,0.7496
115,352,0,0.7776
116,809,0,0.4099
117,903,0,0.0643
118,497,0,0.8112
119,690,0,0.5098
120,408,0,0.7059
121,545,0,0.3642
122,186,0,0.8065
123,984,0,0.1366
124,823,0,0.2158
125,158,0,0.8778
126,469,1,0.4988
127,425,0,0.284
128,137,0,0.6046
129,205,0,0.661
130,930,0,0.7211
131,227,0,0.4578
132,980,0,0.4547
133,197,0,0.8437
134,434,0,0.5084
135,32,0,0.782
136,140,0,0.3273
137,360,0,0.0262
138,822,0,0.7093
139,988,0,0.6043
140,36,0,0.582
141,400,0,0.955
142,245,0,0.5474
143,614,0,0.6953
144,603,0,0.4665
145,743,0,0.0313
146,238,1,0.3556
147,766,0,0.3621
148,805,0,0.4235
149,982,1,0.8348
150,742,0,0.7597
151,875,0,0.9797
152,807,0,0.7068
153,509,0,0.4283
154,991,0,0.8787
155,489,0,0.5191
156,564,0,0.7722
157,237,1,0.427
158,885,0,0.7425
159,247,0,0.7573
160,534,0,0.8919
161,481,0,0.7347
162,957,1,0.4662
163,495,0,0.6515
164,780,0,0.5997
165,178,0,0.1271
166,35,0,0.8455
167,893,0,0.8817
168,578,0,0.9626
169,168,0,0.5696
170,487,0,0.7986
171,767,0,0.4503
172,672,0,0.302
173,475,1,0.5913
174,944,0,0.5604
175,703,0,0.4758
176,276,0,0.63
177,789,1,0.6809
178,880,0,0.4779
179,511,0,0.0414
180,486,0,0.2892
181,574,0,0.9423
182,569,0,0.9655
183,925,0,0.9063
184,61,1,0.8166
185,829,0,0.7081
186,832,0,0.0656
187,444,0,0.5497
188,355,0,0.7906
189,325,0,0.9864
190,616,0,0.3464
191,579,0,0.926
192,608,0,0.691
