,No.,request,response
0,242,1,0.3831
1,559,0,0.5687
2,998,0,0.5023
3,920,0,0.9539
4,138,1,0.5611
5,939,0,0.8492
6,977,0,0.9156
7,768,0,0.9687
8,752,0,0.6739
9,473,0,0.1921
10,563,0,0.4181
11,996,0,0.5179
12,302,0,0.8083
13,932,0,0.9209
14,341,0,0.9502
15,467,0,0.8184
16,571,0,0.3513
17,851,0,0.4856
18,653,0,0.4954
19,429,0,0.3858
20,411,0,0.8597
21,306,0,0.238
22,119,0,0.8307
23,525,0,0.7926
24,775,1,0.9229
25,379,0,0.9743
26,562,0,0.886
27,745,0,0.7129
28,461,0,0.9075
29,508,1,0.4599
30,916,0,0.7762
31,433,0,0.6773
32,675,0,0.7537
33,244,0,0.6432
34,11,0,0.1475
35,107,0,0.6979
36,749,0,0.6727
37,793,0,0.3165
38,748,0,0.6249
39,464,0,0.6564
40,734,1,0.8938
41,535,0,0.5698
42,123,1,0.643
43,825,0,0.4921
44,350,0,0.1048
45,519,0,0.5953
46,585,0,0.3985
47,596,1,0.7403
48,660,0,0.6974
49,65,1,0.5869
50,517,0,0.1038
51,833,0,0.2465
52,792,0,0.8608
53,962,0,0.5557
54,541,0,0.0573
55,16,0,0.6348
56,406,1,0.7053
57,717,0,0.4816
58,305,0,0.7969
59,380,0,0.8292
60,98,1,0.5325
61,506,0,0.2629
62,636,1,0.8118
63,770,1,0.581
64,257,0,0.821
65,128,0,0.8266
66,740,0,0.7088
67,285,1,0.6359
68,897,0,0.7979
69,384,0,0.7118
70,395,0,0.7222
71,225,0,0.404
72,316,0,0.8497
73,884,1,0.7168
74,493,1,0.5099
75,879,0,0.7141
76,746,0,0.4115
77,890,0,0.4143
78,581,0,0.9857
79,589,1,0.9099
80,106,0,0.377
81,912,0,0.723
82,64,0,0.6926
83,46,0,0.0644
84,113,0,0.7905
85,82,1,0.4137
86,502,1,0.4457
87,974,0,0.6998
88,580,0,0.3046
89,730,0,0.7614
90,739,0,0.2196
91,692,0,0.6249
92,28,0,0.6088
93,781,0,0.9403
94,626,0,0.5073
95,171,0,0.9151
96,859,0,0.3447
97,782,0,0.3453
98,760,0,0.7401
99,297,0,0.8855
100,229,1,0.7009
101,155,1,0.6382
102,889,0,0.9566
103,348,0,0.7496
104,352,1,0.7776
105,809,0,0.4099
106,497,0,0.8112
107,690,0,0.5098
108,408,0,0.7059
109,545,0,0.3642
110,186,0,0.8065
111,984,0,0.1366
112,823,0,0.2158
113,158,0,0.8778
114,469,1,0.4988
115,425,0,0.284
116,137,0,0.6046
117,205,0,0.661
118,930,0,0.7211
119,227,0,0.4578
120,980,0,0.4547
121,197,1,0.8437
122,434,0,0.5084
123,32,0,0.782
124,822,1,0.7093
125,988,0,0.6043
126,36,0,0.582
127,400,0,0.955
128,245,0,0.5474
129,614,0,0.6953
130,603,0,0.4665
131,238,1,0.3556
132,766,1,0.3621
133,982,1,0.8348
134,742,0,0.7597
135,875,0,0.9797
136,807,0,0.7068
137,509,0,0.4283
138,991,0,0.8787
139,489,1,0.5191
140,564,0,0.7722
141,237,0,0.427
142,885,0,0.7425
143,247,0,0.7573
144,534,1,0.8919
145,481,0,0.7347
146,957,0,0.4662
147,495,0,0.6515
148,780,0,0.5997
149,178,0,0.1271
150,35,0,0.8455
151,893,0,0.8817
152,578,0,0.9626
153,168,0,0.5696
154,487,0,0.7986
155,767,0,0.4503
156,672,0,0.302
157,475,1,0.5913
158,944,0,0.5604
159,703,0,0.4758
160,276,0,0.63
161,789,0,0.6809
162,880,0,0.4779
163,511,0,0.0414
164,574,0,0.9423
165,569,0,0.9655
166,925,0,0.9063
167,61,0,0.8166
168,829,0,0.7081
169,444,0,0.5497
170,355,0,0.7906
171,325,0,0.9864
172,616,0,0.3464
173,579,0,0.926
174,608,0,0.691
175,900,0,0.8022
176,849,0,0.6628
177,86,0,0.4223
178,813,0,0.9464
179,157,0,0.8625
180,820,1,0.7992
181,886,0,0.4844
182,784,1,0.4524
183,694,0,0.8637
184,261,0,0.9877
185,572,0,0.4568
186,292,0,0.8495
187,283,0,0.8806
188,381,0,0.3692
189,860,1,0.8223
190,947,0,0.932
191,733,0,0.882
192,468,1,0.7254
193,769,1,0.7107
