,No.,request,response
0,242,0,0.3831
1,559,0,0.5687
2,920,0,0.9539
3,74,0,0.4957
4,260,0,0.5695
5,801,0,0.063
6,939,0,0.8492
7,977,0,0.9156
8,768,0,0.9687
9,752,0,0.6739
10,563,0,0.4181
11,996,0,0.5179
12,302,0,0.8083
13,932,0,0.9209
14,341,0,0.9502
15,467,1,0.8184
16,571,0,0.3513
17,460,0,0.1404
18,851,0,0.4856
19,653,0,0.4954
20,411,0,0.8597
21,119,0,0.8307
22,525,0,0.7926
23,775,0,0.9229
24,379,0,0.9743
25,562,0,0.886
26,634,0,0.4303
27,745,0,0.7129
28,461,0,0.9075
29,916,0,0.7762
30,865,0,0.3575
31,433,0,0.6773
32,675,0,0.7537
33,764,0,0.3769
34,244,0,0.6432
35,416,0,0.5236
36,107,0,0.6979
37,749,0,0.6727
38,748,0,0.6249
39,464,0,0.6564
40,734,1,0.8938
41,535,1,0.5698
42,123,0,0.643
43,825,0,0.4921
44,519,0,0.5953
45,585,0,0.3985
46,596,0,0.7403
47,660,0,0.6974
48,65,0,0.5869
49,517,0,0.1038
50,792,0,0.8608
51,248,1,0.6551
52,962,0,0.5557
53,16,0,0.6348
54,406,0,0.7053
55,717,0,0.4816
56,305,0,0.7969
57,380,0,0.8292
58,98,0,0.5325
59,636,0,0.8118
60,770,0,0.581
61,257,1,0.821
62,128,0,0.8266
63,740,0,0.7088
64,285,0,0.6359
65,897,0,0.7979
66,384,0,0.7118
67,395,0,0.7222
68,225,0,0.404
69,316,0,0.8497
70,613,0,0.2724
71,884,0,0.7168
72,493,1,0.5099
73,879,0,0.7141
74,356,0,0.766
75,294,0,0.6128
76,841,0,0.0435
77,581,0,0.9857
78,589,0,0.9099
79,912,0,0.723
80,64,0,0.6926
81,637,0,0.2513
82,113,0,0.7905
83,502,0,0.4457
84,974,0,0.6998
85,103,0,0.5313
86,730,0,0.7614
87,692,0,0.6249
88,28,0,0.6088
89,781,1,0.9403
90,266,0,0.6186
91,126,0,0.7202
92,171,0,0.9151
93,176,0,0.0537
94,938,0,0.1523
95,760,0,0.7401
96,297,0,0.8855
97,229,0,0.7009
98,155,0,0.6382
99,759,0,0.4046
100,889,0,0.9566
101,348,0,0.7496
102,352,0,0.7776
103,809,0,0.4099
104,497,0,0.8112
105,690,0,0.5098
106,408,0,0.7059
107,186,1,0.8065
108,995,0,0.3831
109,158,0,0.8778
110,469,0,0.4988
111,137,0,0.6046
112,205,0,0.661
113,930,0,0.7211
114,227,0,0.4578
115,980,0,0.4547
116,197,0,0.8437
117,434,0,0.5084
118,32,0,0.782
119,822,0,0.7093
120,988,1,0.6043
121,36,0,0.582
122,400,0,0.955
123,245,1,0.5474
124,614,0,0.6953
125,603,1,0.4665
126,583,0,0.8339
127,805,0,0.4235
128,982,0,0.8348
129,742,0,0.7597
130,875,0,0.9797
131,807,0,0.7068
132,241,0,0.4661
133,509,0,0.4283
134,991,1,0.8787
135,489,0,0.5191
136,564,0,0.7722
137,237,0,0.427
138,885,1,0.7425
139,247,0,0.7573
140,485,0,0.5398
141,288,0,0.0216
142,534,0,0.8919
143,481,1,0.7347
144,304,0,0.1489
145,957,0,0.4662
146,495,0,0.6515
147,780,0,0.5997
148,35,1,0.8455
149,893,0,0.8817
150,578,0,0.9626
151,168,0,0.5696
152,487,0,0.7986
153,767,0,0.4503
154,475,1,0.5913
155,944,0,0.5604
156,703,0,0.4758
157,276,0,0.63
158,789,0,0.6809
159,880,0,0.4779
160,574,0,0.9423
161,569,1,0.9655
162,925,1,0.9063
163,640,0,0.3482
164,876,0,0.0793
165,61,0,0.8166
166,829,0,0.7081
167,444,0,0.5497
168,355,0,0.7906
169,325,1,0.9864
170,941,0,0.0604
171,579,0,0.926
172,608,0,0.691
173,900,0,0.8022
174,849,0,0.6628
175,813,0,0.9464
176,157,0,0.8625
177,820,0,0.7992
178,886,0,0.4844
179,29,0,0.5533
180,784,1,0.4524
181,694,0,0.8637
182,261,1,0.9877
183,572,0,0.4568
184,483,0,0.7322
185,292,0,0.8495
186,283,0,0.8806
187,860,0,0.8223
188,947,0,0.932
189,733,0,0.882
190,468,0,0.7254
191,769,1,0.7107
192,310,0,0.59
193,618,0,0.885
194,117,0,0.6033
195,584,0,0.4445
196,239,0,0.4261
197,531,0,0.7208
198,537,0,0.5832
199,756,0,0.4693
200,622,0,0.9831
201,330,1,0.9762
202,372,0,0.6798
203,259,0,0.9254
204,270,0,0.8974
205,676,0,0.311
206,850,0,0.5699
207,105,1,0.5651
208,802,0,0.5578
209,109,0,0.5525
210,90,0,0.8496
211,594,0,0.8553
212,627,0,0.8096
213,704,0,0.5486
214,167,0,0.8075
215,332,0,0.7217
216,404,1,0.791
217,111,0,0.9367
218,645,0,0.4882
219,590,1,0.6882
220,515,1,0.6947
221,6,0,0.6079
222,826,0,0.587
223,605,1,0.1811
224,874,0,0.3826
225,629,0,0.7607
226,948,0,0.5256
227,219,0,0.5795
228,110,0,0.3603
229,899,0,0.4876
230,40,0,0.5847
231,358,0,0.6152
232,399,0,0.6298
233,818,0,0.3406
234,345,0,0.9314
235,552,0,0.6872
236,737,0,0.9648
237,882,0,0.981
238,761,0,0.4889
239,671,1,0.7041
240,642,0,0.3758
241,69,0,0.0852
242,678,1,0.7248
243,57,0,0.3212
244,9,0,0.73
245,606,0,0.0727
246,42,0,0.5963
247,455,0,0.4271
248,650,0,0.9972
249,915,0,0.4218
250,382,1,0.4692
251,192,1,0.9362
252,282,0,0.7649
253,560,0,0.4194
254,873,0,0.3566
255,936,0,0.7079
256,340,0,0.7731
257,979,0,0.3029
258,706,0,0.9455
259,668,0,0.7659
260,95,0,0.5057
261,300,0,0.8775
262,4,0,0.9981
263,367,0,0.7309
264,665,0,0.8768
265,896,0,0.5507
266,714,0,0.934
267,0,0,0.9713
268,992,0,0.3741
269,273,0,0.4867
270,262,0,0.6977
271,26,0,0.4161
272,970,0,0.9411
273,644,0,0.5689
274,909,0,0.8083
275,691,0,0.7782
276,924,0,0.8166
277,207,0,0.9799
278,398,0,0.9624
279,131,0,0.4672
280,647,0,0.6546
