,No.,request,response
0,242,0,0.3831
1,559,0,0.5687
2,920,0,0.9539
3,74,0,0.4957
4,260,0,0.5695
5,801,0,0.063
6,939,0,0.8492
7,977,0,0.9156
8,768,1,0.9687
9,752,0,0.6739
10,563,1,0.4181
11,996,0,0.5179
12,302,0,0.8083
13,932,1,0.9209
14,341,0,0.9502
15,467,1,0.8184
16,571,0,0.3513
17,460,0,0.1404
18,851,0,0.4856
19,653,0,0.4954
20,411,0,0.8597
21,119,0,0.8307
22,525,0,0.7926
23,775,0,0.9229
24,379,1,0.9743
25,562,0,0.886
26,634,0,0.4303
27,745,0,0.7129
28,461,0,0.9075
29,916,1,0.7762
30,865,0,0.3575
31,433,0,0.6773
32,675,1,0.7537
33,764,0,0.3769
34,244,0,0.6432
35,779,0,0.2104
36,416,0,0.5236
37,107,0,0.6979
38,749,0,0.6727
39,748,0,0.6249
40,464,0,0.6564
41,734,0,0.8938
42,535,0,0.5698
43,123,0,0.643
44,825,0,0.4921
45,66,0,0.3074
46,519,0,0.5953
47,585,0,0.3985
48,596,0,0.7403
49,660,0,0.6974
50,65,0,0.5869
51,517,0,0.1038
52,68,0,0.0371
53,792,0,0.8608
54,248,0,0.6551
55,962,0,0.5557
56,16,0,0.6348
57,406,0,0.7053
58,717,0,0.4816
59,305,0,0.7969
60,380,0,0.8292
61,98,0,0.5325
62,636,0,0.8118
63,770,0,0.581
64,257,1,0.821
65,128,0,0.8266
66,740,0,0.7088
67,285,1,0.6359
68,897,0,0.7979
69,384,0,0.7118
70,395,0,0.7222
71,225,0,0.404
72,316,1,0.8497
73,613,0,0.2724
74,884,0,0.7168
75,56,0,0.2891
76,493,0,0.5099
77,879,0,0.7141
78,356,1,0.766
79,890,0,0.4143
80,294,0,0.6128
81,841,0,0.0435
82,581,0,0.9857
83,589,0,0.9099
84,106,0,0.377
85,912,0,0.723
86,64,0,0.6926
87,637,0,0.2513
88,113,0,0.7905
89,502,0,0.4457
90,974,0,0.6998
91,103,0,0.5313
92,730,0,0.7614
93,692,1,0.6249
94,28,0,0.6088
95,781,0,0.9403
96,626,0,0.5073
97,266,0,0.6186
98,126,0,0.7202
99,171,0,0.9151
100,176,0,0.0537
101,938,0,0.1523
102,782,0,0.3453
103,760,0,0.7401
104,297,0,0.8855
105,229,0,0.7009
106,155,0,0.6382
107,759,0,0.4046
108,889,0,0.9566
109,348,0,0.7496
110,352,0,0.7776
111,809,0,0.4099
112,497,0,0.8112
113,690,0,0.5098
114,408,0,0.7059
115,186,1,0.8065
116,439,0,0.2349
117,995,0,0.3831
118,158,0,0.8778
119,469,0,0.4988
120,137,0,0.6046
121,205,0,0.661
122,930,0,0.7211
123,227,0,0.4578
124,980,0,0.4547
125,197,0,0.8437
126,434,0,0.5084
127,32,0,0.782
128,822,0,0.7093
129,988,0,0.6043
130,36,0,0.582
131,400,0,0.955
132,245,1,0.5474
133,614,0,0.6953
134,603,1,0.4665
135,238,0,0.3556
136,583,0,0.8339
137,805,0,0.4235
138,982,0,0.8348
139,742,0,0.7597
140,875,0,0.9797
141,807,0,0.7068
142,241,0,0.4661
143,509,0,0.4283
144,991,1,0.8787
145,489,1,0.5191
146,564,0,0.7722
147,237,0,0.427
148,885,0,0.7425
149,247,0,0.7573
150,485,0,0.5398
151,288,0,0.0216
152,534,0,0.8919
153,481,0,0.7347
154,304,0,0.1489
155,957,0,0.4662
156,495,0,0.6515
157,780,0,0.5997
158,35,0,0.8455
159,893,0,0.8817
160,578,0,0.9626
161,168,0,0.5696
162,487,0,0.7986
163,767,0,0.4503
164,672,0,0.302
165,475,1,0.5913
166,944,0,0.5604
167,703,0,0.4758
168,276,0,0.63
169,789,0,0.6809
170,880,0,0.4779
171,574,0,0.9423
172,569,0,0.9655
173,925,1,0.9063
174,640,0,0.3482
175,876,0,0.0793
176,61,0,0.8166
177,829,1,0.7081
178,444,0,0.5497
179,355,0,0.7906
180,942,0,0.144
181,325,1,0.9864
182,941,0,0.0604
183,579,0,0.926
184,816,0,0.0608
185,608,0,0.691
186,900,1,0.8022
187,849,1,0.6628
188,813,0,0.9464
189,157,0,0.8625
190,820,0,0.7992
191,886,0,0.4844
192,29,0,0.5533
193,784,0,0.4524
194,694,0,0.8637
195,261,0,0.9877
196,572,0,0.4568
197,483,0,0.7322
198,292,0,0.8495
199,283,0,0.8806
200,976,0,0.0909
201,860,0,0.8223
202,947,0,0.932
203,733,0,0.882
204,468,0,0.7254
205,769,0,0.7107
206,310,0,0.59
207,618,1,0.885
208,117,0,0.6033
209,584,0,0.4445
210,239,0,0.4261
211,531,0,0.7208
212,537,0,0.5832
213,756,0,0.4693
214,622,0,0.9831
215,330,1,0.9762
216,372,0,0.6798
217,259,0,0.9254
218,270,0,0.8974
219,676,0,0.311
220,850,1,0.5699
221,105,1,0.5651
222,802,0,0.5578
223,109,0,0.5525
224,90,0,0.8496
225,594,1,0.8553
226,627,0,0.8096
227,704,0,0.5486
228,167,1,0.8075
229,332,0,0.7217
230,404,0,0.791
231,111,0,0.9367
232,645,0,0.4882
233,989,0,0.2646
234,590,0,0.6882
235,188,0,0.3464
236,607,1,0.4702
237,515,1,0.6947
238,6,0,0.6079
239,826,0,0.587
240,556,0,0.4717
241,605,0,0.1811
242,874,0,0.3826
243,629,0,0.7607
244,948,0,0.5256
245,219,0,0.5795
246,110,0,0.3603
247,899,0,0.4876
248,40,0,0.5847
249,358,1,0.6152
250,399,0,0.6298
251,818,0,0.3406
252,345,0,0.9314
253,552,1,0.6872
254,737,0,0.9648
255,882,1,0.981
256,761,0,0.4889
257,671,0,0.7041
258,642,0,0.3758
259,69,0,0.0852
260,678,0,0.7248
261,57,0,0.3212
262,9,0,0.73
263,606,0,0.0727
264,42,0,0.5963
265,455,0,0.4271
266,650,0,0.9972
267,152,0,0.5546
268,915,0,0.4218
269,382,0,0.4692
270,192,1,0.9362
271,282,0,0.7649
272,560,0,0.4194
273,873,0,0.3566
274,936,0,0.7079
275,340,0,0.7731
276,979,0,0.3029
277,706,0,0.9455
278,668,0,0.7659
279,95,1,0.5057
280,300,0,0.8775
