,No.,request,response
0,800,0,0.1362
1,242,1,0.3831
2,559,0,0.5687
3,998,0,0.5023
4,920,0,0.9539
5,138,1,0.5611
6,74,0,0.4957
7,260,0,0.5695
8,349,0,0.1533
9,801,0,0.063
10,939,0,0.8492
11,977,0,0.9156
12,768,0,0.9687
13,752,0,0.6739
14,473,0,0.1921
15,563,0,0.4181
16,996,0,0.5179
17,302,0,0.8083
18,932,0,0.9209
19,341,0,0.9502
20,467,0,0.8184
21,571,0,0.3513
22,460,0,0.1404
23,851,0,0.4856
24,653,0,0.4954
25,429,0,0.3858
26,411,0,0.8597
27,306,0,0.238
28,119,0,0.8307
29,525,0,0.7926
30,775,1,0.9229
31,379,0,0.9743
32,799,0,0.2121
33,562,0,0.886
34,745,1,0.7129
35,488,0,0.2332
36,461,0,0.9075
37,508,1,0.4599
38,916,0,0.7762
39,865,0,0.3575
40,433,0,0.6773
41,675,0,0.7537
42,244,0,0.6432
43,11,0,0.1475
44,416,0,0.5236
45,107,0,0.6979
46,749,0,0.6727
47,793,0,0.3165
48,748,1,0.6249
49,464,0,0.6564
50,734,0,0.8938
51,535,0,0.5698
52,123,1,0.643
53,825,0,0.4921
54,798,0,0.286
55,66,0,0.3074
56,350,0,0.1048
57,519,1,0.5953
58,585,0,0.3985
59,339,0,0.0685
60,596,0,0.7403
61,660,0,0.6974
62,65,1,0.5869
63,517,0,0.1038
64,833,0,0.2465
65,792,1,0.8608
66,248,0,0.6551
67,962,0,0.5557
68,541,0,0.0573
69,16,0,0.6348
70,406,0,0.7053
71,717,0,0.4816
72,305,0,0.7969
73,380,0,0.8292
74,98,0,0.5325
75,506,0,0.2629
76,791,0,0.0456
77,636,0,0.8118
78,770,1,0.581
79,257,0,0.821
80,128,0,0.8266
81,740,0,0.7088
82,285,1,0.6359
83,897,0,0.7979
84,384,0,0.7118
85,395,0,0.7222
86,225,0,0.404
87,449,0,0.0139
88,888,0,0.1691
89,316,1,0.8497
90,884,0,0.7168
91,493,1,0.5099
92,536,0,0.2043
93,879,1,0.7141
94,746,0,0.4115
95,356,0,0.766
96,890,0,0.4143
97,294,0,0.6128
98,581,1,0.9857
99,15,0,0.0597
100,589,0,0.9099
101,106,0,0.377
102,912,0,0.723
103,64,0,0.6926
104,46,0,0.0644
105,113,1,0.7905
106,82,1,0.4137
107,502,0,0.4457
108,974,0,0.6998
109,103,0,0.5313
110,127,0,0.1496
111,580,0,0.3046
112,730,0,0.7614
113,739,0,0.2196
114,692,0,0.6249
115,28,0,0.6088
116,781,0,0.9403
117,626,0,0.5073
118,266,0,0.6186
119,171,0,0.9151
120,441,0,0.5546
121,859,1,0.3447
122,938,0,0.1523
123,782,1,0.3453
124,760,0,0.7401
125,297,0,0.8855
126,229,1,0.7009
127,155,0,0.6382
128,759,0,0.4046
129,889,0,0.9566
130,348,0,0.7496
131,352,0,0.7776
132,809,0,0.4099
133,48,0,0.3731
134,903,0,0.0643
135,497,0,0.8112
136,690,1,0.5098
137,408,0,0.7059
138,545,1,0.3642
139,186,1,0.8065
140,984,0,0.1366
141,823,0,0.2158
142,995,0,0.3831
143,158,0,0.8778
144,469,0,0.4988
145,425,1,0.284
146,137,0,0.6046
147,205,1,0.661
148,930,0,0.7211
149,227,0,0.4578
150,418,0,0.3016
151,980,0,0.4547
152,197,0,0.8437
153,434,0,0.5084
154,32,0,0.782
155,140,0,0.3273
156,360,0,0.0262
157,822,0,0.7093
158,683,0,0.3022
159,988,1,0.6043
160,36,1,0.582
161,400,0,0.955
162,245,0,0.5474
163,614,1,0.6953
164,603,1,0.4665
165,743,0,0.0313
166,238,0,0.3556
167,583,0,0.8339
168,766,1,0.3621
169,805,0,0.4235
170,982,0,0.8348
171,742,0,0.7597
172,751,0,0.261
173,875,0,0.9797
174,807,0,0.7068
175,773,0,0.1738
176,203,0,0.2464
177,251,0,0.0658
178,509,1,0.4283
179,991,0,0.8787
180,489,1,0.5191
181,564,0,0.7722
182,237,1,0.427
183,885,0,0.7425
184,247,0,0.7573
185,485,0,0.5398
186,534,1,0.8919
187,481,1,0.7347
188,957,0,0.4662
189,495,0,0.6515
190,780,0,0.5997
191,73,0,0.348
192,178,0,0.1271
193,35,0,0.8455
194,893,0,0.8817
195,578,0,0.9626
196,168,0,0.5696
197,487,0,0.7986
198,767,1,0.4503
199,672,0,0.302
200,475,0,0.5913
201,944,0,0.5604
202,703,0,0.4758
203,276,0,0.63
204,789,0,0.6809
205,880,1,0.4779
206,511,0,0.0414
207,486,0,0.2892
208,574,0,0.9423
209,569,1,0.9655
210,925,0,0.9063
211,61,1,0.8166
212,829,0,0.7081
213,832,0,0.0656
214,444,0,0.5497
215,355,0,0.7906
216,325,0,0.9864
217,616,0,0.3464
218,941,0,0.0604
219,579,0,0.926
220,608,0,0.691
221,900,1,0.8022
222,849,0,0.6628
223,86,0,0.4223
224,813,0,0.9464
225,157,0,0.8625
226,710,0,0.1807
227,820,0,0.7992
228,886,1,0.4844
229,29,0,0.5533
230,784,0,0.4524
231,694,0,0.8637
232,261,0,0.9877
233,572,0,0.4568
234,483,0,0.7322
235,292,1,0.8495
236,283,0,0.8806
237,381,1,0.3692
238,976,0,0.0909
239,860,0,0.8223
240,947,0,0.932
241,733,1,0.882
242,468,1,0.7254
243,232,0,0.0569
244,769,0,0.7107
245,310,0,0.59
246,618,0,0.885
247,117,0,0.6033
248,584,1,0.4445
249,239,0,0.4261
250,854,0,0.0731
251,531,0,0.7208
252,537,0,0.5832
253,756,0,0.4693
254,33,0,0.3622
255,622,0,0.9831
256,330,0,0.9762
257,372,0,0.6798
258,946,0,0.251
259,940,0,0.3194
260,259,0,0.9254
261,270,1,0.8974
262,676,0,0.311
263,24,0,0.0747
264,850,0,0.5699
265,105,0,0.5651
266,802,1,0.5578
267,109,0,0.5525
268,90,0,0.8496
269,594,0,0.8553
270,627,0,0.8096
271,60,0,0.0745
272,222,0,0.0208
273,704,1,0.5486
274,167,0,0.8075
275,332,0,0.7217
276,404,0,0.791
277,111,0,0.9367
278,989,0,0.2646
279,590,0,0.6882
280,188,0,0.3464
281,607,0,0.4702
282,515,0,0.6947
283,557,0,0.3526
284,402,0,0.0931
285,6,0,0.6079
286,826,0,0.587
287,556,0,0.4717
288,605,0,0.1811
289,874,0,0.3826
290,629,0,0.7607
291,948,0,0.5256
292,521,0,0.0748
293,960,0,0.0987
294,727,0,0.2613
295,110,0,0.3603
296,907,1,0.182
297,899,0,0.4876
298,40,0,0.5847
299,358,0,0.6152
300,399,1,0.6298
301,818,0,0.3406
302,345,0,0.9314
303,552,0,0.6872
304,417,0,0.0582
305,737,0,0.9648
306,882,1,0.981
307,761,1,0.4889
308,671,0,0.7041
309,642,0,0.3758
310,881,0,0.275
311,69,0,0.0852
312,678,0,0.7248
313,57,0,0.3212
314,9,0,0.73
315,606,0,0.0727
316,42,0,0.5963
317,455,0,0.4271
318,353,0,0.251
319,650,0,0.9972
320,152,0,0.5546
321,915,1,0.4218
322,382,0,0.4692
323,192,1,0.9362
324,282,0,0.7649
325,873,0,0.3566
326,936,0,0.7079
327,54,0,0.1112
328,340,0,0.7731
329,979,0,0.3029
330,706,0,0.9455
331,668,0,0.7659
332,95,0,0.5057
333,300,0,0.8775
334,4,0,0.9981
335,367,1,0.7309
336,896,0,0.5507
337,714,0,0.934
338,0,0,0.9713
339,992,1,0.3741
340,262,0,0.6977
341,26,1,0.4161
342,970,0,0.9411
343,894,0,0.2553
344,644,0,0.5689
345,658,0,0.3226
346,909,0,0.8083
347,295,0,0.0406
348,575,0,0.0178
349,691,1,0.7782
350,924,0,0.8166
351,207,0,0.9799
352,398,1,0.9624
353,131,1,0.4672
354,647,0,0.6546
355,576,1,0.4629
356,479,0,0.7141
357,201,0,0.1187
358,212,0,0.8393
359,120,0,0.6779
360,776,0,0.8878
361,199,0,0.1071
362,252,0,0.9419
363,662,1,0.8809
364,336,1,0.6981
365,610,0,0.8011
366,293,0,0.2482
367,397,0,0.1028
368,223,0,0.5697
369,385,0,0.7882
370,542,0,0.5954
371,457,1,0.0688
372,680,1,0.8254
373,868,0,0.9458
374,943,0,0.5923
375,296,0,0.3937
376,492,0,0.7414
377,156,0,0.3536
378,914,0,0.7125
379,413,1,0.6735
380,221,0,0.436
381,383,1,0.5233
382,777,0,0.9462
383,654,1,0.715
384,80,0,0.485
385,108,0,0.3195
386,253,0,0.9961
387,548,0,0.4298
388,115,0,0.6016
389,84,0,0.0539
390,505,0,0.6568
391,543,0,0.4644
392,58,0,0.3488
393,838,0,0.8281
394,162,0,0.562
395,311,0,0.333
396,870,0,0.041
397,198,0,0.6407
398,927,0,0.3069
399,139,1,0.736
400,458,0,0.0406
401,365,0,0.9412
402,45,1,0.4463
403,520,0,0.7641
404,664,0,0.9679
405,765,0,0.8006
406,615,0,0.3526
407,869,0,0.817
408,785,0,0.0233
409,132,0,0.8331
410,53,1,0.5146
411,666,0,0.4851
412,388,0,0.4441
413,12,0,0.9542
414,724,1,0.4664
415,700,0,0.7462
416,817,0,0.8018
417,955,0,0.2139
418,453,0,0.3967
419,151,1,0.3176
420,465,0,0.1481
421,611,0,0.7751
422,359,0,0.527
423,953,0,0.9244
424,872,0,0.1653
425,451,0,0.9946
426,693,0,0.7449
427,651,1,0.388
428,904,0,0.7373
429,43,0,0.6412
430,965,0,0.7425
431,796,0,0.7134
432,463,0,0.968
433,635,0,0.7944
434,757,1,0.4824
435,315,0,0.4717
436,442,0,0.9907
437,101,0,0.6511
438,193,0,0.7946
439,220,0,0.3101
440,249,1,0.9757
441,423,0,0.8892
442,234,0,0.677
443,565,0,0.4909
444,935,0,0.9728
445,436,0,0.9501
446,516,0,0.2096
447,165,0,0.4841
448,723,0,0.4928
449,922,0,0.8714
450,231,1,0.555
451,298,0,0.5704
452,421,0,0.9188
453,847,0,0.5194
454,878,0,0.8939
455,346,0,0.0377
456,551,1,0.2517
457,533,1,0.3326
458,303,0,0.8067
459,393,0,0.9615
460,702,0,0.5574
461,100,0,0.3938
462,522,0,0.39
463,269,0,0.4474
464,471,0,0.1096
465,275,0,0.3712
466,928,0,0.0524
467,591,1,0.4954
468,50,0,0.9071
469,621,0,0.8103
470,547,0,0.5641
471,549,0,0.3694
472,347,0,0.9124
473,70,0,0.9981
474,228,0,0.3759
475,763,0,0.895
476,30,0,0.9649
477,161,0,0.0371
478,499,0,0.7949
479,964,0,0.1691
480,480,0,0.5379
481,895,1,0.3425
482,699,1,0.5532
483,44,0,0.473
484,550,1,0.6131
485,997,0,0.9451
486,364,1,0.2548
487,183,0,0.7888
488,49,0,0.6873
489,319,0,0.2723
490,1,0,0.5217
491,864,0,0.351
492,609,0,0.9858
493,170,0,0.365
494,392,0,0.4712
495,38,0,0.9784
496,718,0,0.8468
497,130,1,0.5449
498,891,0,0.3461
499,848,0,0.3232
500,956,0,0.2604
501,307,0,0.0787
502,546,0,0.361
503,194,0,0.8325
504,191,0,0.3592
505,986,0,0.5055
506,246,0,0.4768
507,713,0,0.5988
508,129,0,0.752
509,540,0,0.8316
510,172,0,0.6145
511,871,0,0.5097
512,331,0,0.3983
513,280,0,0.4685
514,701,0,0.4927
515,428,0,0.8035
516,7,1,0.6336
517,708,1,0.7477
518,185,0,0.844
519,588,0,0.7556
520,892,1,0.9638
521,856,0,0.5305
522,788,1,0.4604
523,182,0,0.4933
524,973,0,0.9247
525,19,0,0.4667
526,153,1,0.8555
527,415,1,0.7226
528,281,0,0.3053
529,971,0,0.4098
530,271,1,0.5039
531,722,0,0.5093
532,13,0,0.2559
533,512,0,0.3351
534,758,0,0.6996
535,794,1,0.9085
536,250,0,0.7761
537,377,0,0.8849
538,937,0,0.9868
539,728,0,0.4243
540,656,0,0.6431
541,143,0,0.3313
542,39,0,0.3086
543,125,1,0.3573
544,145,0,0.6075
545,994,0,0.8253
546,931,0,0.9152
547,23,1,0.6451
548,440,0,0.7158
549,72,0,0.2453
550,711,0,0.5826
551,952,0,0.0874
552,619,0,0.4282
553,857,0,0.4585
554,146,0,0.0744
555,41,0,0.7577
556,258,0,0.3605
557,214,0,0.3896
558,877,0,0.3303
559,391,0,0.2578
560,620,0,0.7576
561,289,0,0.3404
562,448,0,0.916
563,523,1,0.3752
564,975,0,0.2077
565,814,0,0.5057
566,670,0,0.9588
567,112,0,0.0542
568,684,0,0.7538
569,681,0,0.8682
570,88,0,0.6363
571,966,0,0.6727
572,148,0,0.373
573,908,0,0.6529
574,836,0,0.4617
575,279,0,0.6226
576,507,1,0.5044
577,934,0,0.9775
578,719,0,0.9374
579,200,1,0.5232
580,959,1,0.7042
581,544,0,0.1582
582,414,0,0.6707
583,846,1,0.8462
584,184,0,0.0596
585,674,1,0.4077
586,373,0,0.0271
587,412,0,0.8301
588,389,0,0.9127
589,604,0,0.2925
590,202,0,0.8461
591,983,0,0.1474
592,59,0,0.9039
593,933,0,0.1895
594,913,1,0.5826
595,732,0,0.2177
596,394,1,0.5207
597,236,0,0.0347
598,999,0,0.5856
599,92,0,0.72
600,314,0,0.4839
601,655,0,0.6275
602,954,0,0.3532
603,409,1,0.4541
604,476,0,0.0004
605,790,0,0.5603
606,376,1,0.5634
607,883,1,0.9678
608,329,0,0.6813
609,686,0,0.9449
610,774,0,0.1605
611,917,0,0.4373
612,215,0,0.6089
613,169,1,0.6825
614,63,0,0.9824
615,985,1,0.6084
